ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age_outlier,Family_Size_outlier,Work_Experience_outlier,Age_Bin,Work_Experience_Bin
463239,0,0,0,Doctor,Low,3,Cat_2,D,False,False,False,18-34,0-2
463519,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
467632,0,1,1,Artist,High,2,Cat_6,C,False,False,False,65+,0-2
465339,0,0,0,Marketing,Low,3,Cat_2,C,False,False,False,18-34,
462732,0,1,1,Artist,Low,1,Cat_6,B,False,False,False,35-49,0-2
465481,0,0,0,Artist,Low,4,Cat_4,B,False,False,False,18-34,0-2
464896,1,1,0,Executive,High,2,Cat_4,A,False,False,False,65+,0-2
460414,0,0,1,Healthcare,Low,1,Cat_6,D,False,False,False,18-34,
461420,0,1,1,Doctor,Low,2,Cat_6,A,False,False,False,50-64,3-5
463375,0,1,1,Doctor,Low,1,Cat_4,B,False,False,False,35-49,
459546,0,1,0,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
463796,0,0,0,Engineer,Low,3,Cat_6,D,False,False,False,18-34,0-2
459236,0,1,0,Lawyer,High,2,Cat_6,B,False,False,False,65+,
459593,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
466576,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,
460633,1,1,1,Lawyer,High,2,Cat_3,A,False,False,False,35-49,0-2
461198,0,0,1,Lawyer,Low,1,Cat_6,D,False,False,False,65+,0-2
462533,0,0,1,Entertainment,Low,3,Cat_6,A,False,False,False,18-34,
460171,0,1,1,Artist,High,2,Cat_6,C,False,False,False,50-64,
466385,0,1,1,Artist,Average,4,Cat_7,C,False,False,False,50-64,3-5
465418,1,0,1,Artist,Low,1,Cat_1,A,False,False,False,35-49,
464411,1,0,1,Healthcare,Low,6,Cat_7,D,False,False,False,18-34,0-2
463254,0,1,0,Executive,High,2,Cat_1,A,False,False,False,35-49,
461456,0,0,0,Marketing,Low,1,Cat_6,A,False,False,False,35-49,
461557,1,0,1,Artist,Low,4,Cat_2,A,False,False,False,35-49,3-5
462946,1,1,0,Artist,Low,2,Cat_6,A,False,False,False,50-64,0-2
463616,0,1,0,Engineer,Average,5,Cat_3,B,False,False,False,35-49,0-2
462593,0,1,0,Engineer,Average,5,Cat_4,B,False,False,False,50-64,0-2
459618,1,1,1,Doctor,Average,2,Cat_4,C,False,False,False,50-64,
466494,1,1,0,Entertainment,Average,3,Cat_6,A,False,False,False,65+,
462223,1,1,0,Lawyer,Low,1,Cat_4,D,False,False,False,65+,
462432,1,1,1,Executive,Average,2,Cat_6,B,False,False,False,35-49,0-2
464268,0,0,1,Artist,Low,1,Cat_6,A,False,False,False,50-64,
461305,1,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
462006,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,18-34,0-2
463979,0,1,1,Homemaker,High,2,Cat_2,C,False,False,False,35-49,0-2
465780,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
467596,1,1,0,Artist,Low,5,Cat_3,C,False,False,False,35-49,0-2
459250,1,1,1,Doctor,Average,4,Cat_6,C,False,False,False,35-49,0-2
462680,1,1,1,Doctor,Average,4,Cat_6,C,False,False,False,35-49,0-2
460468,0,0,1,Executive,Low,1,Cat_6,A,False,False,False,35-49,0-2
466131,0,0,1,Artist,Low,1,Cat_6,D,False,False,False,35-49,0-2
461311,1,0,0,Marketing,Low,4,Cat_6,C,False,False,False,18-34,
464067,0,0,1,Entertainment,Low,4,Cat_2,B,False,False,False,18-34,
466165,0,0,1,Artist,Low,1,Cat_2,B,False,False,False,35-49,
462177,1,0,1,Artist,Low,5,Cat_2,B,False,False,False,35-49,3-5
459087,0,0,0,Doctor,Low,3,Cat_6,C,False,False,False,18-34,
464971,0,1,0,Engineer,Low,5,Cat_4,A,False,False,False,35-49,0-2
460472,1,1,0,Doctor,Average,3,Cat_4,A,False,False,False,35-49,0-2
461145,0,1,1,Entertainment,Low,2,Cat_3,A,False,False,False,35-49,
466982,1,1,1,Artist,Average,2,Cat_6,B,False,False,False,50-64,0-2
466061,0,0,1,Lawyer,Low,1,Cat_3,A,False,False,False,35-49,0-2
462561,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,3-5
465555,0,1,0,Lawyer,High,2,Cat_4,D,False,False,False,65+,0-2
462096,0,0,1,Homemaker,Low,1,Cat_4,A,False,False,False,35-49,0-2
459372,0,0,1,Healthcare,Low,4,Cat_6,B,False,False,False,18-34,0-2
463196,0,1,1,Engineer,Low,1,Cat_6,A,False,False,False,65+,0-2
463598,0,1,0,Engineer,Low,2,Cat_6,C,False,False,False,18-34,0-2
464850,0,1,0,Artist,Average,3,Cat_4,B,False,False,False,50-64,0-2
462978,1,1,0,Entertainment,Average,3,Cat_6,B,False,False,False,35-49,0-2
461988,1,1,0,Engineer,Average,2,Cat_6,B,False,False,False,35-49,
461635,1,1,1,Executive,High,3,Cat_6,C,False,False,False,35-49,3-5
466336,1,0,0,Healthcare,Low,4,Cat_4,D,False,False,False,18-34,0-2
459685,1,1,1,Artist,Average,2,Cat_7,C,False,False,False,35-49,
466617,0,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,3-5
459312,1,0,0,Healthcare,Low,4,Cat_4,D,False,False,False,18-34,0-2
459525,0,1,1,Artist,High,3,Cat_6,C,False,False,False,50-64,0-2
467863,0,1,1,Doctor,Average,3,Cat_6,C,False,False,False,18-34,
461659,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
466272,0,1,1,Lawyer,Average,3,Cat_6,C,False,False,False,65+,
459292,1,0,1,Artist,Low,2,Cat_6,C,False,False,False,35-49,0-2
460115,0,0,1,Healthcare,Low,1,Cat_3,A,False,False,False,18-34,0-2
463710,1,0,1,Entertainment,Low,1,Cat_2,B,False,False,False,35-49,
463856,1,1,1,Artist,Average,2,Cat_4,C,False,False,False,35-49,
465342,1,1,1,Executive,High,2,Cat_6,A,False,False,False,65+,
464231,1,1,1,Artist,Average,4,Cat_6,C,False,False,False,35-49,
461676,0,0,1,Engineer,Low,1,Cat_6,A,False,False,False,18-34,0-2
467597,0,1,1,Lawyer,Low,1,Cat_6,A,False,False,False,50-64,
459256,0,1,1,Artist,High,4,Cat_6,B,False,False,False,35-49,
463546,0,0,1,Healthcare,Low,2,Cat_6,C,False,False,False,18-34,
464197,1,1,0,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,3-5
462412,1,1,0,Artist,Low,5,Cat_6,C,False,False,False,65+,0-2
464279,1,1,0,Executive,Low,5,Cat_6,A,False,False,False,50-64,0-2
465466,1,0,0,Healthcare,Low,3,Cat_6,C,False,False,False,18-34,0-2
464230,1,0,0,Engineer,Low,4,Cat_1,D,False,False,False,18-34,
465394,1,0,1,Engineer,Low,3,Cat_4,B,False,False,False,18-34,
467600,1,1,1,Engineer,Average,5,Cat_6,C,False,False,False,35-49,0-2
461105,0,0,1,Entertainment,Low,1,Cat_3,D,False,False,False,35-49,
464328,1,1,0,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
462797,1,1,1,Healthcare,Low,4,Cat_6,A,False,False,False,18-34,
461008,1,0,0,Healthcare,Low,4,Cat_3,A,False,False,False,18-34,0-2
461412,0,1,1,Artist,High,3,Cat_5,B,False,False,False,35-49,3-5
462283,1,0,0,Healthcare,Low,5,Cat_6,D,False,False,False,18-34,3-5
463727,0,0,0,Doctor,Low,5,Cat_3,A,False,False,False,18-34,
467174,1,1,0,Executive,High,3,Cat_4,A,False,False,False,35-49,
459497,0,1,1,Lawyer,Low,1,Cat_6,C,False,False,False,65+,
464407,0,1,1,Healthcare,Low,3,Cat_6,D,False,False,False,35-49,0-2
462738,0,0,1,Healthcare,Low,3,Cat_2,D,False,False,False,18-34,0-2
465116,0,1,1,Artist,Low,2,Cat_6,C,False,False,False,65+,
462957,1,1,0,Executive,High,5,Cat_6,B,False,False,False,50-64,0-2
465292,0,0,1,Doctor,Low,3,Cat_6,B,False,False,False,35-49,
464359,0,0,1,Artist,Low,3,Cat_6,B,False,False,False,35-49,
461838,1,1,1,Artist,Low,1,Cat_6,C,False,False,False,35-49,
464624,1,0,1,Entertainment,Low,2,Cat_1,A,False,False,False,35-49,0-2
459034,0,0,0,Healthcare,Low,5,Cat_6,D,False,False,False,18-34,0-2
466705,1,1,0,Lawyer,Low,3,Cat_6,C,False,False,False,65+,
459849,0,1,1,Artist,High,5,Cat_6,C,False,False,False,35-49,0-2
461551,1,1,0,Entertainment,Low,2,Cat_6,A,False,False,False,50-64,0-2
464129,1,1,1,Executive,High,4,Cat_1,C,False,False,False,50-64,0-2
464031,0,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
464287,1,1,1,Artist,Average,3,Cat_2,C,False,False,False,18-34,0-2
466069,0,1,1,Artist,High,4,Cat_6,B,False,False,False,35-49,
464348,1,0,1,Artist,Low,2,Cat_6,A,False,False,False,35-49,0-2
460904,0,0,0,Entertainment,Low,1,Cat_6,B,False,False,False,18-34,0-2
466484,0,1,0,Executive,Low,1,Cat_3,A,False,False,False,50-64,0-2
467663,1,1,0,Doctor,Average,2,Cat_6,D,False,False,False,18-34,0-2
467885,0,0,1,Doctor,Low,2,Cat_4,A,False,False,False,35-49,
461674,1,1,1,Executive,High,4,Cat_6,C,False,False,False,35-49,
460601,0,1,1,Artist,Low,3,Cat_3,A,False,False,False,35-49,
462322,0,0,1,Artist,Low,2,Cat_2,C,False,False,False,35-49,0-2
459974,1,0,1,Entertainment,Low,1,Cat_6,A,False,False,False,35-49,
464939,1,0,0,Entertainment,Low,1,Cat_4,D,False,False,False,35-49,
461905,0,0,1,Artist,Low,3,Cat_6,C,False,False,False,35-49,
466952,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
464741,1,1,0,Executive,High,2,Cat_1,A,False,False,False,65+,0-2
460484,0,0,0,Healthcare,Low,7,Cat_3,D,False,False,False,18-34,3-5
465441,0,1,1,Engineer,Low,1,Cat_4,A,False,False,False,35-49,0-2
461689,1,0,1,Artist,Low,2,Cat_6,C,False,False,False,18-34,0-2
462254,1,1,0,Executive,Average,5,Cat_2,B,False,False,False,35-49,0-2
467806,1,1,1,Artist,High,2,Cat_6,B,False,False,False,50-64,0-2
461173,1,1,1,Artist,Low,4,Cat_3,B,False,False,False,35-49,0-2
465912,0,0,1,Artist,Low,2,Cat_6,B,False,False,False,50-64,0-2
461341,0,1,1,Artist,High,2,Cat_6,A,False,False,False,35-49,
465135,0,0,0,Engineer,Low,1,Cat_6,B,False,False,False,18-34,0-2
461654,0,0,1,Artist,Low,1,Cat_7,B,False,False,False,65+,
459147,1,1,1,Entertainment,Low,1,Cat_6,D,False,False,False,65+,0-2
464611,1,0,1,Artist,Low,4,Cat_7,C,False,False,False,18-34,0-2
460356,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
461467,0,1,1,Lawyer,High,2,Cat_1,A,False,False,False,65+,0-2
461591,0,0,0,Engineer,Low,2,Cat_4,B,False,False,False,18-34,0-2
463112,1,1,1,Lawyer,Low,1,Cat_3,A,False,False,False,65+,0-2
459051,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,65+,0-2
464620,0,1,1,Artist,High,2,Cat_6,B,False,False,False,35-49,0-2
462333,0,1,1,Artist,Low,1,Cat_6,D,False,False,False,35-49,0-2
463910,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,
467808,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,50-64,
460992,1,1,0,Executive,High,4,Cat_6,A,False,False,False,50-64,
459950,0,0,1,Artist,Low,1,Cat_6,A,False,False,False,35-49,
461053,1,1,0,Executive,High,4,Cat_3,D,False,False,False,35-49,0-2
463779,0,0,0,Healthcare,Low,2,Cat_7,D,False,False,False,18-34,
464177,1,0,1,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
463918,0,0,0,Healthcare,Low,4,Cat_4,D,False,False,False,18-34,
464326,0,0,1,Artist,Low,3,Cat_6,A,False,False,False,35-49,0-2
463872,1,1,0,Lawyer,High,2,Cat_2,A,False,False,False,65+,0-2
466883,0,1,1,Artist,Average,2,Cat_6,B,False,False,False,35-49,0-2
467477,1,1,1,Healthcare,Average,2,Cat_6,D,False,False,False,35-49,3-5
461307,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,0-2
463509,1,0,0,Artist,Low,1,Cat_3,D,False,False,False,35-49,
461470,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
466138,1,1,0,Lawyer,High,2,Cat_6,D,False,False,False,65+,0-2
466738,0,0,1,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,
467253,0,0,1,Engineer,Low,2,Cat_6,D,False,False,False,18-34,0-2
462375,1,1,1,Artist,Average,3,Cat_6,C,False,False,False,50-64,0-2
466337,0,1,0,Engineer,Low,2,Cat_4,A,False,False,False,35-49,
465924,0,0,1,Marketing,Low,2,Cat_6,D,False,False,False,18-34,
465788,1,0,0,Healthcare,Low,6,Cat_4,D,False,False,False,18-34,0-2
459570,1,0,1,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
463934,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
459437,1,1,1,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
466728,1,1,0,Doctor,Average,2,Cat_6,A,False,False,False,18-34,
461737,0,1,1,Doctor,Average,6,Cat_4,B,False,False,False,35-49,0-2
461210,0,0,1,Healthcare,Low,4,Cat_6,A,False,False,False,35-49,
463111,0,0,1,Engineer,Low,3,Cat_6,D,False,False,False,35-49,3-5
465513,1,0,1,Entertainment,Low,2,Cat_6,B,False,False,False,35-49,0-2
461732,0,1,1,Artist,Average,2,Cat_2,C,False,False,False,35-49,0-2
459647,0,0,1,Engineer,Low,2,Cat_6,B,False,False,False,35-49,0-2
460257,0,0,1,Healthcare,Low,6,Cat_6,D,False,False,False,18-34,0-2
464437,0,1,1,Engineer,Average,4,Cat_6,B,False,False,False,35-49,
461544,1,1,0,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
462749,1,1,1,Artist,Low,2,Cat_6,C,False,False,False,35-49,0-2
461472,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,
467659,1,1,1,Entertainment,Average,2,Cat_6,B,False,False,False,65+,
466859,1,0,0,Healthcare,Low,5,Cat_2,D,False,False,False,18-34,
461885,0,1,1,Artist,High,5,Cat_6,C,False,False,False,35-49,0-2
460982,1,1,0,Lawyer,High,2,Cat_6,A,False,False,False,65+,0-2
460503,1,0,1,Entertainment,Low,2,Cat_3,B,False,False,False,35-49,
460814,1,1,0,Entertainment,Low,1,Cat_6,D,False,False,False,65+,
463776,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
467746,1,1,1,Executive,High,3,Cat_6,B,False,False,False,35-49,
460151,1,1,1,Artist,Average,2,Cat_6,C,False,False,False,18-34,0-2
467145,0,1,1,Doctor,Average,3,Cat_6,B,False,False,False,50-64,0-2
461101,0,1,1,Engineer,Average,4,Cat_3,A,False,False,False,35-49,3-5
464240,1,1,0,Engineer,Low,1,Cat_2,D,False,False,False,50-64,0-2
461424,1,1,0,Healthcare,Average,4,Cat_4,B,False,False,False,50-64,
464237,0,1,1,Artist,Low,3,Cat_6,B,False,False,False,35-49,
463566,0,1,1,Homemaker,Average,4,Cat_2,C,False,False,False,35-49,0-2
459995,0,0,0,Artist,Low,2,Cat_6,A,False,False,False,35-49,3-5
465896,1,0,0,Doctor,Low,2,Cat_6,D,False,False,False,18-34,0-2
463639,1,0,0,Healthcare,Low,6,Cat_6,D,False,False,False,18-34,
463292,1,1,0,Executive,High,3,Cat_6,B,False,False,False,35-49,0-2
462484,1,1,1,Artist,Low,1,Cat_6,D,False,False,False,65+,
459680,1,0,1,Entertainment,Low,1,Cat_6,A,False,False,False,35-49,0-2
467820,1,1,1,Artist,Low,1,Cat_3,B,False,False,False,50-64,
465817,1,1,0,Executive,Low,2,Cat_4,A,False,False,False,50-64,
467661,0,1,1,Artist,High,2,Cat_6,B,False,False,False,35-49,0-2
464244,1,1,1,Executive,High,4,Cat_6,B,False,False,False,65+,0-2
465717,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,35-49,0-2
466931,1,0,1,Entertainment,Low,2,Cat_3,A,False,False,False,35-49,0-2
461106,1,0,0,Healthcare,Low,4,Cat_3,D,False,False,False,,0-2
465860,0,0,1,Doctor,Low,3,Cat_6,B,False,False,False,18-34,0-2
463379,1,0,0,Marketing,Low,7,Cat_6,D,False,False,False,18-34,0-2
459331,0,0,1,Lawyer,Low,1,Cat_6,D,False,False,False,65+,
466396,0,0,0,Healthcare,Low,5,Cat_3,D,False,False,False,18-34,0-2
463135,1,1,1,Artist,Average,2,Cat_3,C,False,False,False,35-49,3-5
463418,1,1,0,Executive,High,4,Cat_6,A,False,False,False,50-64,0-2
467300,0,1,1,Artist,Low,1,Cat_6,B,False,False,False,35-49,
465518,0,1,1,Artist,Average,3,Cat_4,B,False,False,False,35-49,0-2
461964,0,0,0,Healthcare,Low,4,Cat_7,D,False,False,False,18-34,
463190,0,1,1,Artist,Average,2,Cat_4,B,False,False,False,50-64,
467496,0,1,1,Artist,Average,3,Cat_6,A,False,False,False,50-64,3-5
466082,0,1,1,Lawyer,Low,1,Cat_6,C,False,False,False,65+,0-2
461241,1,1,1,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,3-5
460741,1,1,1,Artist,Average,5,Cat_6,B,False,False,False,50-64,0-2
461752,1,1,1,Doctor,Average,3,Cat_6,C,False,False,False,65+,0-2
459097,1,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,
460928,1,1,1,Artist,Average,4,Cat_6,B,False,False,False,35-49,
463480,0,1,0,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,
462370,1,1,1,Executive,High,3,Cat_6,B,False,False,False,18-34,3-5
459148,0,0,0,Healthcare,Low,3,Cat_4,D,False,False,False,18-34,0-2
466102,0,0,0,Healthcare,Low,6,Cat_3,C,False,False,False,18-34,0-2
464482,1,1,1,Artist,Low,1,Cat_6,C,False,False,False,50-64,
463078,1,1,0,Executive,High,2,Cat_6,A,False,False,False,65+,
461151,1,0,1,Artist,Low,3,Cat_3,D,False,False,False,18-34,
466397,1,0,0,Healthcare,Low,3,Cat_3,D,False,False,False,18-34,
463743,1,0,0,Artist,Low,4,Cat_6,D,False,False,False,18-34,
467753,0,1,0,Artist,High,2,Cat_6,C,False,False,False,65+,
463105,0,0,1,Lawyer,Low,2,Cat_6,D,False,False,False,65+,0-2
465280,0,1,1,Artist,Low,1,Cat_6,C,False,False,False,35-49,
466811,1,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,
467158,0,0,0,Healthcare,Low,2,Cat_6,D,False,False,False,18-34,
465578,1,0,1,Healthcare,Low,1,Cat_6,D,False,False,False,18-34,3-5
466560,1,1,0,Executive,Average,4,Cat_4,D,False,False,False,35-49,
459897,0,1,1,Artist,Low,2,Cat_6,C,False,False,False,50-64,0-2
464647,0,1,0,Doctor,High,1,Cat_4,D,False,False,False,50-64,0-2
460851,1,1,0,Doctor,Average,3,Cat_6,B,False,False,False,65+,
467122,0,1,0,Lawyer,High,2,Cat_6,C,False,False,False,65+,
460222,0,1,1,Lawyer,High,2,Cat_6,D,False,False,False,65+,3-5
460462,0,0,0,Marketing,Low,3,Cat_3,B,False,False,False,18-34,0-2
459440,0,0,1,Artist,Low,1,Cat_6,B,False,False,False,50-64,0-2
459521,0,1,1,Artist,Average,4,Cat_1,A,False,False,False,35-49,
465772,0,1,1,Engineer,Low,4,Cat_1,B,False,False,False,50-64,
462218,1,1,0,Executive,Average,5,Cat_4,B,False,False,False,50-64,
467673,1,1,0,Executive,High,4,Cat_6,B,False,False,False,35-49,
461295,0,1,1,Artist,Average,3,Cat_6,C,False,False,False,65+,0-2
466035,0,1,1,Lawyer,Low,2,Cat_6,B,False,False,False,65+,0-2
467058,1,1,0,Executive,High,2,Cat_6,B,False,False,False,65+,0-2
464886,1,1,1,Engineer,Average,4,Cat_4,B,False,False,False,35-49,
463697,0,0,1,Artist,Low,7,Cat_4,A,False,False,False,18-34,3-5
460592,1,0,0,Healthcare,Low,5,Cat_3,D,False,False,False,18-34,0-2
465995,1,0,0,Entertainment,Low,3,Cat_2,D,False,False,False,18-34,
461293,1,0,0,Healthcare,Low,4,Cat_6,D,False,False,False,18-34,
467020,1,1,1,Lawyer,High,3,Cat_6,B,False,False,False,65+,
461153,0,1,1,Artist,High,3,Cat_3,A,False,False,False,18-34,0-2
467175,1,1,1,Lawyer,Low,1,Cat_6,D,False,False,False,65+,
465154,1,0,0,Healthcare,Low,2,Cat_4,D,False,False,False,18-34,0-2
466666,0,1,1,Healthcare,Low,2,Cat_6,A,False,False,False,18-34,
462859,1,1,1,Entertainment,Average,2,Cat_6,A,False,False,False,35-49,0-2
466950,1,0,1,Entertainment,Low,2,Cat_3,D,False,False,False,18-34,0-2
463417,1,1,1,Artist,Low,2,Cat_6,B,False,False,False,50-64,0-2
466884,0,1,0,Doctor,Low,1,Cat_6,A,False,False,False,35-49,0-2
463203,0,0,0,Healthcare,Low,3,Cat_7,D,False,False,False,18-34,0-2
464716,1,1,1,Marketing,High,6,Cat_4,D,False,False,False,35-49,
466162,0,1,1,Doctor,Low,1,Cat_4,B,False,False,False,65+,
462383,0,0,0,Engineer,Low,3,Cat_3,D,False,False,False,35-49,0-2
462970,1,1,0,Doctor,Average,2,Cat_6,D,False,False,False,18-34,
466500,0,1,1,Artist,High,3,Cat_4,B,False,False,False,35-49,0-2
460826,0,0,1,Artist,Low,3,Cat_4,D,False,False,False,18-34,
466714,1,1,1,Executive,Average,2,Cat_6,C,False,False,False,65+,
465204,1,1,1,Healthcare,Low,2,Cat_6,C,False,False,False,18-34,0-2
461851,0,1,1,Artist,Average,2,Cat_6,C,False,False,False,18-34,0-2
460823,0,1,1,Lawyer,High,2,Cat_6,B,False,False,False,65+,0-2
459328,1,1,1,Executive,High,3,Cat_6,B,False,False,False,35-49,0-2
466541,1,0,1,Entertainment,Low,4,Cat_6,A,False,False,False,35-49,0-2
461817,0,0,0,Doctor,Low,3,Cat_6,D,False,False,False,18-34,0-2
459187,0,1,0,Doctor,Average,3,Cat_4,B,False,False,False,50-64,
464352,1,1,1,Doctor,Average,2,Cat_6,C,False,False,False,50-64,
462752,0,0,0,Healthcare,Low,1,Cat_6,D,False,False,False,18-34,0-2
459814,0,0,1,Artist,Low,3,Cat_2,B,False,False,False,35-49,
467169,1,0,1,Artist,Low,1,Cat_6,B,False,False,False,50-64,
461362,0,0,1,Doctor,Low,4,Cat_6,D,False,False,False,18-34,
462942,0,0,1,Entertainment,Low,4,Cat_4,A,False,False,False,18-34,
463088,0,1,1,Lawyer,High,2,Cat_6,C,False,False,False,65+,
463924,0,0,1,Artist,Low,1,Cat_5,B,False,False,False,35-49,0-2
462105,1,1,0,Executive,High,4,Cat_4,B,False,False,False,35-49,0-2
462399,1,1,1,Executive,Low,6,Cat_6,D,False,False,False,35-49,0-2
465593,1,1,0,Lawyer,High,3,Cat_3,A,False,False,False,50-64,
465437,1,1,1,Executive,High,5,Cat_6,C,False,False,False,35-49,0-2
465457,0,0,1,Engineer,Low,1,Cat_6,A,False,False,False,18-34,
463167,1,1,1,Doctor,Average,3,Cat_6,A,False,False,False,35-49,0-2
463176,1,1,1,Artist,Average,4,Cat_3,B,False,False,False,35-49,0-2
460760,1,1,0,Artist,High,4,Cat_3,B,False,False,False,50-64,0-2
465041,0,1,0,Artist,Average,4,Cat_4,C,False,False,False,35-49,
462896,1,1,1,Entertainment,Low,2,Cat_6,A,False,False,False,50-64,0-2
467226,0,0,0,Entertainment,Low,4,Cat_6,C,False,False,False,18-34,0-2
467228,1,0,1,Healthcare,Low,4,Cat_6,C,False,False,False,18-34,0-2
459800,0,0,0,Engineer,Low,1,Cat_6,D,False,False,False,35-49,
466175,1,1,1,Doctor,Low,2,Cat_6,C,False,False,False,18-34,0-2
466912,1,1,1,Engineer,Low,1,Cat_6,D,False,False,False,65+,
460373,1,0,0,Healthcare,Low,3,Cat_6,D,False,False,False,18-34,0-2
463728,0,1,0,Doctor,Average,6,Cat_6,B,False,False,False,18-34,0-2
466596,0,1,1,Artist,High,2,Cat_6,C,False,False,False,65+,
465945,0,0,1,Artist,Low,1,Cat_6,D,False,False,False,50-64,
463477,1,0,0,Healthcare,Low,4,Cat_4,C,False,False,False,18-34,0-2
465744,1,1,1,Artist,Average,2,Cat_2,C,False,False,False,50-64,
464351,0,0,1,Healthcare,Low,1,Cat_6,D,False,False,False,18-34,0-2
466955,1,1,0,Entertainment,Low,4,Cat_3,A,False,False,False,50-64,
462305,1,1,1,Artist,Average,5,Cat_6,C,False,False,False,35-49,
461519,1,0,0,Doctor,Low,3,Cat_4,A,False,False,False,18-34,0-2
465885,0,0,1,Marketing,Low,2,Cat_6,A,False,False,False,35-49,0-2
461022,1,1,1,Artist,Low,1,Cat_3,A,False,False,False,65+,
466807,0,0,1,Healthcare,Low,1,Cat_4,A,False,False,False,35-49,
459150,0,0,1,Doctor,Low,1,Cat_6,A,False,False,False,35-49,
467114,1,1,1,Marketing,Average,3,Cat_6,B,False,False,False,50-64,
466395,0,1,1,Doctor,High,2,Cat_4,A,False,False,False,35-49,0-2
465028,0,1,1,Lawyer,High,4,Cat_6,C,False,False,False,65+,0-2
467194,1,0,0,Entertainment,Low,3,Cat_6,D,False,False,False,18-34,0-2
464189,0,0,1,Artist,Low,2,Cat_6,A,False,False,False,35-49,0-2
466897,1,1,0,Doctor,High,3,Cat_6,D,False,False,False,50-64,
466043,0,1,1,Artist,Average,4,Cat_6,B,False,False,False,35-49,0-2
460585,1,0,0,Entertainment,Low,3,Cat_3,D,False,False,False,35-49,0-2
461217,0,0,1,Engineer,Low,5,Cat_6,D,False,False,False,18-34,0-2
465759,1,1,0,Artist,Low,3,Cat_4,A,False,False,False,18-34,0-2
463485,0,0,0,Engineer,Low,3,Cat_6,D,False,False,False,18-34,0-2
464781,1,0,0,Marketing,Low,3,Cat_4,D,False,False,False,18-34,
459425,0,1,1,Lawyer,High,2,Cat_6,A,False,False,False,65+,
460716,1,1,1,Entertainment,Average,4,Cat_6,B,False,False,False,50-64,
467250,1,1,1,Entertainment,Low,2,Cat_6,D,False,False,False,50-64,3-5
460169,0,1,1,Lawyer,High,2,Cat_2,C,False,False,False,65+,0-2
461204,0,1,1,Artist,Low,4,Cat_6,D,False,False,False,65+,0-2
462401,1,1,0,Executive,Average,2,Cat_4,D,False,False,False,18-34,0-2
464290,0,0,1,Artist,Low,1,Cat_6,C,False,False,False,35-49,
462692,0,1,0,Artist,Average,2,Cat_6,B,False,False,False,18-34,0-2
464599,0,1,1,Artist,High,7,Cat_2,B,False,False,False,35-49,0-2
464952,0,1,0,Engineer,Average,2,Cat_4,B,False,False,False,65+,
460502,0,1,1,Engineer,Average,3,Cat_3,B,False,False,False,50-64,0-2
464401,0,1,1,Lawyer,Low,1,Cat_6,B,False,False,False,65+,3-5
460631,1,1,1,Marketing,High,2,Cat_3,D,False,False,False,35-49,0-2
462621,0,1,0,Engineer,Average,5,Cat_4,D,False,False,False,35-49,3-5
466092,1,1,1,Artist,Average,4,Cat_6,B,False,False,False,50-64,0-2
466469,0,0,0,Healthcare,Low,4,Cat_3,D,False,False,False,18-34,0-2
459804,1,1,0,Artist,High,4,Cat_6,C,False,False,False,35-49,0-2
460548,1,0,0,Entertainment,Low,5,Cat_3,D,False,False,False,18-34,0-2
459733,1,1,1,Executive,High,3,Cat_6,A,False,False,False,35-49,0-2
